sample_id,relative_path,file_name,source_path_sha256,label,label_name,start,end,split
train_007473,Train_Passing/Train_Passing45.mat,Train_Passing45.mat,274c154a4c0188ac1b59a6b9bf32622cde9c8dfad2673fa09a0153b6ccbfb9c3,5,Train_Passing,123904,124928,train
train_007474,Train_Passing/Train_Passing45.mat,Train_Passing45.mat,274c154a4c0188ac1b59a6b9bf32622cde9c8dfad2673fa09a0153b6ccbfb9c3,5,Train_Passing,141824,142848,train
train_007475,Train_Passing/Train_Passing147.mat,Train_Passing147.mat,75ef51fd0c3fbd5b0cc234c45ccb180c2166ac3eca191ae7849f6c5ab5efbdac,5,Train_Passing,17408,18432,train
train_007476,Train_Passing/Train_Passing147.mat,Train_Passing147.mat,75ef51fd0c3fbd5b0cc234c45ccb180c2166ac3eca191ae7849f6c5ab5efbdac,5,Train_Passing,38912,39936,train
train_007477,Train_Passing/Train_Passing147.mat,Train_Passing147.mat,75ef51fd0c3fbd5b0cc234c45ccb180c2166ac3eca191ae7849f6c5ab5efbdac,5,Train_Passing,68096,69120,train
train_007478,Train_Passing/Train_Passing147.mat,Train_Passing147.mat,75ef51fd0c3fbd5b0cc234c45ccb180c2166ac3eca191ae7849f6c5ab5efbdac,5,Train_Passing,73216,74240,train
train_007479,Train_Passing/Train_Passing147.mat,Train_Passing147.mat,75ef51fd0c3fbd5b0cc234c45ccb180c2166ac3eca191ae7849f6c5ab5efbdac,5,Train_Passing,105984,107008,train
train_007480,Train_Passing/Train_Passing147.mat,Train_Passing147.mat,75ef51fd0c3fbd5b0cc234c45ccb180c2166ac3eca191ae7849f6c5ab5efbdac,5,Train_Passing,120320,121344,train
train_007481,Train_Passing/Train_Passing59.mat,Train_Passing59.mat,2904726c76ddf212fd2701825bce30d409dd77ac88e61bef7b0e6a0ec3b1840d,5,Train_Passing,32768,33792,train
train_007482,Train_Passing/Train_Passing59.mat,Train_Passing59.mat,2904726c76ddf212fd2701825bce30d409dd77ac88e61bef7b0e6a0ec3b1840d,5,Train_Passing,66560,67584,train
train_007483,Train_Passing/Train_Passing59.mat,Train_Passing59.mat,2904726c76ddf212fd2701825bce30d409dd77ac88e61bef7b0e6a0ec3b1840d,5,Train_Passing,91136,92160,train
train_007484,Train_Passing/Train_Passing59.mat,Train_Passing59.mat,2904726c76ddf212fd2701825bce30d409dd77ac88e61bef7b0e6a0ec3b1840d,5,Train_Passing,117248,118272,train
train_007485,Train_Passing/Train_Passing59.mat,Train_Passing59.mat,2904726c76ddf212fd2701825bce30d409dd77ac88e61bef7b0e6a0ec3b1840d,5,Train_Passing,137216,138240,train
train_007486,Train_Passing/Train_Passing12.mat,Train_Passing12.mat,2b94aaf8b4819f264e4c0695442c019bbee7fb0e670f0975c79599d661a9deea,5,Train_Passing,12800,13824,train
train_007487,Train_Passing/Train_Passing12.mat,Train_Passing12.mat,2b94aaf8b4819f264e4c0695442c019bbee7fb0e670f0975c79599d661a9deea,5,Train_Passing,39424,40448,train
train_007488,Train_Passing/Train_Passing12.mat,Train_Passing12.mat,2b94aaf8b4819f264e4c0695442c019bbee7fb0e670f0975c79599d661a9deea,5,Train_Passing,41472,42496,train
train_007489,Train_Passing/Train_Passing12.mat,Train_Passing12.mat,2b94aaf8b4819f264e4c0695442c019bbee7fb0e670f0975c79599d661a9deea,5,Train_Passing,54784,55808,train
train_007490,Train_Passing/Train_Passing12.mat,Train_Passing12.mat,2b94aaf8b4819f264e4c0695442c019bbee7fb0e670f0975c79599d661a9deea,5,Train_Passing,82432,83456,train
train_007491,Train_Passing/Train_Passing12.mat,Train_Passing12.mat,2b94aaf8b4819f264e4c0695442c019bbee7fb0e670f0975c79599d661a9deea,5,Train_Passing,142848,143872,train
train_007492,Train_Passing/Train_Passing209.mat,Train_Passing209.mat,d2c6b8af33890070a15fd678d9e90d8cb3b3c4984db60b718a9dbda98bb106fd,5,Train_Passing,20992,22016,train
train_007493,Train_Passing/Train_Passing209.mat,Train_Passing209.mat,d2c6b8af33890070a15fd678d9e90d8cb3b3c4984db60b718a9dbda98bb106fd,5,Train_Passing,49152,50176,train
train_007494,Train_Passing/Train_Passing209.mat,Train_Passing209.mat,d2c6b8af33890070a15fd678d9e90d8cb3b3c4984db60b718a9dbda98bb106fd,5,Train_Passing,126464,127488,train
train_007495,Train_Passing/Train_Passing209.mat,Train_Passing209.mat,d2c6b8af33890070a15fd678d9e90d8cb3b3c4984db60b718a9dbda98bb106fd,5,Train_Passing,134656,135680,train
train_007496,Train_Passing/Train_Passing209.mat,Train_Passing209.mat,d2c6b8af33890070a15fd678d9e90d8cb3b3c4984db60b718a9dbda98bb106fd,5,Train_Passing,138240,139264,train
train_007497,Train_Passing/Train_Passing75.mat,Train_Passing75.mat,ab800def89cf4fc4af85e280e3ae10a90bc11286b3013e1dda19bd2e17dd3498,5,Train_Passing,11776,12800,train
train_007498,Train_Passing/Train_Passing75.mat,Train_Passing75.mat,ab800def89cf4fc4af85e280e3ae10a90bc11286b3013e1dda19bd2e17dd3498,5,Train_Passing,23552,24576,train
train_007499,Train_Passing/Train_Passing75.mat,Train_Passing75.mat,ab800def89cf4fc4af85e280e3ae10a90bc11286b3013e1dda19bd2e17dd3498,5,Train_Passing,27136,28160,train
train_007500,Train_Passing/Train_Passing75.mat,Train_Passing75.mat,ab800def89cf4fc4af85e280e3ae10a90bc11286b3013e1dda19bd2e17dd3498,5,Train_Passing,37376,38400,train
train_007501,Train_Passing/Train_Passing75.mat,Train_Passing75.mat,ab800def89cf4fc4af85e280e3ae10a90bc11286b3013e1dda19bd2e17dd3498,5,Train_Passing,100352,101376,train
train_007502,Train_Passing/Train_Passing75.mat,Train_Passing75.mat,ab800def89cf4fc4af85e280e3ae10a90bc11286b3013e1dda19bd2e17dd3498,5,Train_Passing,101376,102400,train
train_007503,Train_Passing/Train_Passing35.mat,Train_Passing35.mat,cfb22c222a095fd4ed28ff388eeb518d1f966747f7b2f5bb6a428d6e4ca729e1,5,Train_Passing,45568,46592,train
train_007504,Train_Passing/Train_Passing35.mat,Train_Passing35.mat,cfb22c222a095fd4ed28ff388eeb518d1f966747f7b2f5bb6a428d6e4ca729e1,5,Train_Passing,88576,89600,train
train_007505,Train_Passing/Train_Passing35.mat,Train_Passing35.mat,cfb22c222a095fd4ed28ff388eeb518d1f966747f7b2f5bb6a428d6e4ca729e1,5,Train_Passing,114176,115200,train
train_007506,Train_Passing/Train_Passing18.mat,Train_Passing18.mat,a83cd3551a912465dec5479c7af848a476d46db5a028c06fb3e5a8cd0ca9a2a1,5,Train_Passing,18944,19968,train
train_007507,Train_Passing/Train_Passing18.mat,Train_Passing18.mat,a83cd3551a912465dec5479c7af848a476d46db5a028c06fb3e5a8cd0ca9a2a1,5,Train_Passing,32768,33792,train
train_007508,Train_Passing/Train_Passing18.mat,Train_Passing18.mat,a83cd3551a912465dec5479c7af848a476d46db5a028c06fb3e5a8cd0ca9a2a1,5,Train_Passing,80896,81920,train
train_007509,Train_Passing/Train_Passing18.mat,Train_Passing18.mat,a83cd3551a912465dec5479c7af848a476d46db5a028c06fb3e5a8cd0ca9a2a1,5,Train_Passing,104448,105472,train
train_007510,Train_Passing/Train_Passing18.mat,Train_Passing18.mat,a83cd3551a912465dec5479c7af848a476d46db5a028c06fb3e5a8cd0ca9a2a1,5,Train_Passing,133120,134144,train
train_007511,Train_Passing/Train_Passing18.mat,Train_Passing18.mat,a83cd3551a912465dec5479c7af848a476d46db5a028c06fb3e5a8cd0ca9a2a1,5,Train_Passing,153600,154624,train
train_007512,Train_Passing/Train_Passing346.mat,Train_Passing346.mat,26020dc53c3b7b2458d285737b14e1e7912c125a73926995707d3314c2fd7dfc,5,Train_Passing,27648,28672,train
train_007513,Train_Passing/Train_Passing346.mat,Train_Passing346.mat,26020dc53c3b7b2458d285737b14e1e7912c125a73926995707d3314c2fd7dfc,5,Train_Passing,84480,85504,train
train_007514,Train_Passing/Train_Passing346.mat,Train_Passing346.mat,26020dc53c3b7b2458d285737b14e1e7912c125a73926995707d3314c2fd7dfc,5,Train_Passing,113152,114176,train
train_007515,Train_Passing/Train_Passing179.mat,Train_Passing179.mat,30bb88a9addbbf72bad53f6d5e07cca1aa4a05bbff0065ca82e30397d10d1785,5,Train_Passing,46592,47616,train
train_007516,Train_Passing/Train_Passing179.mat,Train_Passing179.mat,30bb88a9addbbf72bad53f6d5e07cca1aa4a05bbff0065ca82e30397d10d1785,5,Train_Passing,49152,50176,train
train_007517,Train_Passing/Train_Passing179.mat,Train_Passing179.mat,30bb88a9addbbf72bad53f6d5e07cca1aa4a05bbff0065ca82e30397d10d1785,5,Train_Passing,99328,100352,train
train_007518,Train_Passing/Train_Passing179.mat,Train_Passing179.mat,30bb88a9addbbf72bad53f6d5e07cca1aa4a05bbff0065ca82e30397d10d1785,5,Train_Passing,139264,140288,train
train_007519,Train_Passing/Train_Passing82.mat,Train_Passing82.mat,64a6fa8a9b5771c9c0176141a59ec610c2148d650b0db4f5104bfb643db1f9a1,5,Train_Passing,21504,22528,train
train_007520,Train_Passing/Train_Passing306.mat,Train_Passing306.mat,dbda32de5cf31ba218f12e08b53bea6607772417ae87d144587818d5cd0051f6,5,Train_Passing,43520,44544,train
train_007521,Train_Passing/Train_Passing306.mat,Train_Passing306.mat,dbda32de5cf31ba218f12e08b53bea6607772417ae87d144587818d5cd0051f6,5,Train_Passing,68096,69120,train
train_007522,Train_Passing/Train_Passing306.mat,Train_Passing306.mat,dbda32de5cf31ba218f12e08b53bea6607772417ae87d144587818d5cd0051f6,5,Train_Passing,108544,109568,train
train_007523,Train_Passing/Train_Passing306.mat,Train_Passing306.mat,dbda32de5cf31ba218f12e08b53bea6607772417ae87d144587818d5cd0051f6,5,Train_Passing,124928,125952,train
train_007524,Train_Passing/Train_Passing285.mat,Train_Passing285.mat,b204e8575eadad96547e92c1272398af66ec1a1b1179e4722e8714d2cceb5940,5,Train_Passing,49664,50688,train
train_007525,Train_Passing/Train_Passing285.mat,Train_Passing285.mat,b204e8575eadad96547e92c1272398af66ec1a1b1179e4722e8714d2cceb5940,5,Train_Passing,104960,105984,train
train_007526,Train_Passing/Train_Passing285.mat,Train_Passing285.mat,b204e8575eadad96547e92c1272398af66ec1a1b1179e4722e8714d2cceb5940,5,Train_Passing,123904,124928,train
train_007527,Train_Passing/Train_Passing285.mat,Train_Passing285.mat,b204e8575eadad96547e92c1272398af66ec1a1b1179e4722e8714d2cceb5940,5,Train_Passing,139776,140800,train
train_007528,Train_Passing/Train_Passing120.mat,Train_Passing120.mat,064b95dbae8d1bd3ec415627114e86da9bfd228cced18675cd0e7339df0ce740,5,Train_Passing,86528,87552,train
train_007529,Train_Passing/Train_Passing120.mat,Train_Passing120.mat,064b95dbae8d1bd3ec415627114e86da9bfd228cced18675cd0e7339df0ce740,5,Train_Passing,124928,125952,train
train_007530,Train_Passing/Train_Passing304.mat,Train_Passing304.mat,4e4a4a2218c147d66c038bab6d7d9b67cb7999059c623d3aeafd6983c8d27b4b,5,Train_Passing,45056,46080,train
train_007531,Train_Passing/Train_Passing304.mat,Train_Passing304.mat,4e4a4a2218c147d66c038bab6d7d9b67cb7999059c623d3aeafd6983c8d27b4b,5,Train_Passing,100864,101888,train
train_007532,Train_Passing/Train_Passing304.mat,Train_Passing304.mat,4e4a4a2218c147d66c038bab6d7d9b67cb7999059c623d3aeafd6983c8d27b4b,5,Train_Passing,126976,128000,train
train_007533,Train_Passing/Train_Passing232.mat,Train_Passing232.mat,55b478ab555a0ed81f89a70473f755c446254da04ae3e7d450b110507eeb1c6f,5,Train_Passing,8704,9728,train
train_007534,Train_Passing/Train_Passing232.mat,Train_Passing232.mat,55b478ab555a0ed81f89a70473f755c446254da04ae3e7d450b110507eeb1c6f,5,Train_Passing,30720,31744,train
train_007535,Train_Passing/Train_Passing232.mat,Train_Passing232.mat,55b478ab555a0ed81f89a70473f755c446254da04ae3e7d450b110507eeb1c6f,5,Train_Passing,33280,34304,train
train_007536,Train_Passing/Train_Passing232.mat,Train_Passing232.mat,55b478ab555a0ed81f89a70473f755c446254da04ae3e7d450b110507eeb1c6f,5,Train_Passing,88064,89088,train
train_007537,Train_Passing/Train_Passing261.mat,Train_Passing261.mat,26b39cae3cf9a522513fa5c94f37f796b160f00f4f5bcf240577ef84b4e54ad3,5,Train_Passing,114688,115712,train
train_007538,Train_Passing/Train_Passing261.mat,Train_Passing261.mat,26b39cae3cf9a522513fa5c94f37f796b160f00f4f5bcf240577ef84b4e54ad3,5,Train_Passing,134144,135168,train
train_007539,Train_Passing/Train_Passing261.mat,Train_Passing261.mat,26b39cae3cf9a522513fa5c94f37f796b160f00f4f5bcf240577ef84b4e54ad3,5,Train_Passing,134656,135680,train
train_007540,Train_Passing/Train_Passing512.mat,Train_Passing512.mat,9743d089f7fa83a1f9c075fbc8c41adb7a40506e0e7e3cd61c0499dcf7a62544,5,Train_Passing,5632,6656,train
train_007541,Train_Passing/Train_Passing512.mat,Train_Passing512.mat,9743d089f7fa83a1f9c075fbc8c41adb7a40506e0e7e3cd61c0499dcf7a62544,5,Train_Passing,69632,70656,train
train_007542,Train_Passing/Train_Passing512.mat,Train_Passing512.mat,9743d089f7fa83a1f9c075fbc8c41adb7a40506e0e7e3cd61c0499dcf7a62544,5,Train_Passing,83456,84480,train
train_007543,Train_Passing/Train_Passing512.mat,Train_Passing512.mat,9743d089f7fa83a1f9c075fbc8c41adb7a40506e0e7e3cd61c0499dcf7a62544,5,Train_Passing,121344,122368,train
train_007544,Train_Passing/Train_Passing490.mat,Train_Passing490.mat,85aab97e48b454c1c9f1c6194bc9f269ccbbbc354c60d6f1a521db78e8d347f8,5,Train_Passing,54272,55296,train
train_007545,Train_Passing/Train_Passing490.mat,Train_Passing490.mat,85aab97e48b454c1c9f1c6194bc9f269ccbbbc354c60d6f1a521db78e8d347f8,5,Train_Passing,76800,77824,train
train_007546,Train_Passing/Train_Passing483.mat,Train_Passing483.mat,5db85eb1086c87a7cab4c19d446d50dba8b3f9ea534f24c23410b89fbbfb086b,5,Train_Passing,26624,27648,train
train_007547,Train_Passing/Train_Passing279.mat,Train_Passing279.mat,949f1c1e731f2b4a13d8727b6979c3501cbd06ac64bcb4d79bc2141e4dad354b,5,Train_Passing,2560,3584,train
train_007548,Train_Passing/Train_Passing279.mat,Train_Passing279.mat,949f1c1e731f2b4a13d8727b6979c3501cbd06ac64bcb4d79bc2141e4dad354b,5,Train_Passing,61952,62976,train
train_007549,Train_Passing/Train_Passing279.mat,Train_Passing279.mat,949f1c1e731f2b4a13d8727b6979c3501cbd06ac64bcb4d79bc2141e4dad354b,5,Train_Passing,155648,156672,train
train_007550,Train_Passing/Train_Passing523.mat,Train_Passing523.mat,dae9dbfefa7d27c43f98c0fa41d5d4e44a74831789b20453d1c0bfd66d34126a,5,Train_Passing,122880,123904,train
train_007551,Train_Passing/Train_Passing523.mat,Train_Passing523.mat,dae9dbfefa7d27c43f98c0fa41d5d4e44a74831789b20453d1c0bfd66d34126a,5,Train_Passing,128000,129024,train
train_007552,Train_Passing/Train_Passing523.mat,Train_Passing523.mat,dae9dbfefa7d27c43f98c0fa41d5d4e44a74831789b20453d1c0bfd66d34126a,5,Train_Passing,152576,153600,train
train_007553,Train_Passing/Train_Passing223.mat,Train_Passing223.mat,d14e40e301cdc69126c26db89f5198198ecf70a55fb961c90411b3e2c9e5145f,5,Train_Passing,25088,26112,train
train_007554,Train_Passing/Train_Passing223.mat,Train_Passing223.mat,d14e40e301cdc69126c26db89f5198198ecf70a55fb961c90411b3e2c9e5145f,5,Train_Passing,45568,46592,train
train_007555,Train_Passing/Train_Passing223.mat,Train_Passing223.mat,d14e40e301cdc69126c26db89f5198198ecf70a55fb961c90411b3e2c9e5145f,5,Train_Passing,152576,153600,train
train_007556,Train_Passing/Train_Passing223.mat,Train_Passing223.mat,d14e40e301cdc69126c26db89f5198198ecf70a55fb961c90411b3e2c9e5145f,5,Train_Passing,154112,155136,train
train_007557,Train_Passing/Train_Passing14.mat,Train_Passing14.mat,ab2d559231d99c0aa60fd28e1b6b4226c93c4266568adc7f45c645ee2daca460,5,Train_Passing,6656,7680,train
train_007558,Train_Passing/Train_Passing14.mat,Train_Passing14.mat,ab2d559231d99c0aa60fd28e1b6b4226c93c4266568adc7f45c645ee2daca460,5,Train_Passing,13312,14336,train
train_007559,Train_Passing/Train_Passing14.mat,Train_Passing14.mat,ab2d559231d99c0aa60fd28e1b6b4226c93c4266568adc7f45c645ee2daca460,5,Train_Passing,17408,18432,train
train_007560,Train_Passing/Train_Passing14.mat,Train_Passing14.mat,ab2d559231d99c0aa60fd28e1b6b4226c93c4266568adc7f45c645ee2daca460,5,Train_Passing,62464,63488,train
train_007561,Train_Passing/Train_Passing14.mat,Train_Passing14.mat,ab2d559231d99c0aa60fd28e1b6b4226c93c4266568adc7f45c645ee2daca460,5,Train_Passing,64512,65536,train
train_007562,Train_Passing/Train_Passing14.mat,Train_Passing14.mat,ab2d559231d99c0aa60fd28e1b6b4226c93c4266568adc7f45c645ee2daca460,5,Train_Passing,73216,74240,train
train_007563,Train_Passing/Train_Passing14.mat,Train_Passing14.mat,ab2d559231d99c0aa60fd28e1b6b4226c93c4266568adc7f45c645ee2daca460,5,Train_Passing,81408,82432,train
train_007564,Train_Passing/Train_Passing14.mat,Train_Passing14.mat,ab2d559231d99c0aa60fd28e1b6b4226c93c4266568adc7f45c645ee2daca460,5,Train_Passing,153600,154624,train
train_007565,Train_Passing/Train_Passing317.mat,Train_Passing317.mat,4320f6036725d46112077c1492472206a74cd49ba171aaf75a898e94cd1eb1fe,5,Train_Passing,4608,5632,train
train_007566,Train_Passing/Train_Passing317.mat,Train_Passing317.mat,4320f6036725d46112077c1492472206a74cd49ba171aaf75a898e94cd1eb1fe,5,Train_Passing,88064,89088,train
train_007567,Train_Passing/Train_Passing317.mat,Train_Passing317.mat,4320f6036725d46112077c1492472206a74cd49ba171aaf75a898e94cd1eb1fe,5,Train_Passing,115712,116736,train
train_007568,Train_Passing/Train_Passing317.mat,Train_Passing317.mat,4320f6036725d46112077c1492472206a74cd49ba171aaf75a898e94cd1eb1fe,5,Train_Passing,136192,137216,train
train_007569,Train_Passing/Train_Passing473.mat,Train_Passing473.mat,f6b387607dcffb7462c74f9cebac97913003a78f0b26f36e9a21c84fc7b2248f,5,Train_Passing,133120,134144,train
train_007570,Train_Passing/Train_Passing543.mat,Train_Passing543.mat,64d6cde208d883ea4403331953caa0121596edaafd02beb02e577f9701fc9332,5,Train_Passing,67072,68096,train
train_007571,Train_Passing/Train_Passing543.mat,Train_Passing543.mat,64d6cde208d883ea4403331953caa0121596edaafd02beb02e577f9701fc9332,5,Train_Passing,83968,84992,train
train_007572,Train_Passing/Train_Passing543.mat,Train_Passing543.mat,64d6cde208d883ea4403331953caa0121596edaafd02beb02e577f9701fc9332,5,Train_Passing,143872,144896,train
train_007573,Train_Passing/Train_Passing543.mat,Train_Passing543.mat,64d6cde208d883ea4403331953caa0121596edaafd02beb02e577f9701fc9332,5,Train_Passing,156160,157184,train
train_007574,Train_Passing/Train_Passing477.mat,Train_Passing477.mat,e87adaba523aca36bd759d248b599cfe5c106b819ef9e9e0d9dc0480594cb48d,5,Train_Passing,8192,9216,train
train_007575,Train_Passing/Train_Passing477.mat,Train_Passing477.mat,e87adaba523aca36bd759d248b599cfe5c106b819ef9e9e0d9dc0480594cb48d,5,Train_Passing,80896,81920,train
train_007576,Train_Passing/Train_Passing241.mat,Train_Passing241.mat,e38013d1f3b9a66c2e73bba7bf2e58487abe1279f1f2dc80134b10f8657105a3,5,Train_Passing,30208,31232,train
train_007577,Train_Passing/Train_Passing241.mat,Train_Passing241.mat,e38013d1f3b9a66c2e73bba7bf2e58487abe1279f1f2dc80134b10f8657105a3,5,Train_Passing,30720,31744,train
train_007578,Train_Passing/Train_Passing241.mat,Train_Passing241.mat,e38013d1f3b9a66c2e73bba7bf2e58487abe1279f1f2dc80134b10f8657105a3,5,Train_Passing,93696,94720,train
train_007579,Train_Passing/Train_Passing241.mat,Train_Passing241.mat,e38013d1f3b9a66c2e73bba7bf2e58487abe1279f1f2dc80134b10f8657105a3,5,Train_Passing,143360,144384,train
train_007580,Train_Passing/Train_Passing256.mat,Train_Passing256.mat,28986d866f093ae8c327e0a6e576acb4f6fd0433f4a63adf5194961e7fce32d7,5,Train_Passing,46592,47616,train
train_007581,Train_Passing/Train_Passing257.mat,Train_Passing257.mat,128a52ae808af91fe7a6eacb4d14d074874b538383d1eb7230145f17515f0023,5,Train_Passing,27136,28160,train
train_007582,Train_Passing/Train_Passing257.mat,Train_Passing257.mat,128a52ae808af91fe7a6eacb4d14d074874b538383d1eb7230145f17515f0023,5,Train_Passing,27648,28672,train
train_007583,Train_Passing/Train_Passing257.mat,Train_Passing257.mat,128a52ae808af91fe7a6eacb4d14d074874b538383d1eb7230145f17515f0023,5,Train_Passing,73728,74752,train
train_007584,Train_Passing/Train_Passing257.mat,Train_Passing257.mat,128a52ae808af91fe7a6eacb4d14d074874b538383d1eb7230145f17515f0023,5,Train_Passing,89088,90112,train
train_007585,Train_Passing/Train_Passing257.mat,Train_Passing257.mat,128a52ae808af91fe7a6eacb4d14d074874b538383d1eb7230145f17515f0023,5,Train_Passing,113664,114688,train
train_007586,Train_Passing/Train_Passing398.mat,Train_Passing398.mat,116b6fe8b16914e024567d3717d8cc962837a18b473a1bc27dfe98276ed51b45,5,Train_Passing,30720,31744,train
train_007587,Train_Passing/Train_Passing398.mat,Train_Passing398.mat,116b6fe8b16914e024567d3717d8cc962837a18b473a1bc27dfe98276ed51b45,5,Train_Passing,51200,52224,train
train_007588,Train_Passing/Train_Passing398.mat,Train_Passing398.mat,116b6fe8b16914e024567d3717d8cc962837a18b473a1bc27dfe98276ed51b45,5,Train_Passing,76288,77312,train
train_007589,Train_Passing/Train_Passing398.mat,Train_Passing398.mat,116b6fe8b16914e024567d3717d8cc962837a18b473a1bc27dfe98276ed51b45,5,Train_Passing,98816,99840,train
train_007590,Train_Passing/Train_Passing398.mat,Train_Passing398.mat,116b6fe8b16914e024567d3717d8cc962837a18b473a1bc27dfe98276ed51b45,5,Train_Passing,108544,109568,train
train_007591,Train_Passing/Train_Passing398.mat,Train_Passing398.mat,116b6fe8b16914e024567d3717d8cc962837a18b473a1bc27dfe98276ed51b45,5,Train_Passing,126464,127488,train
train_007592,Train_Passing/Train_Passing191.mat,Train_Passing191.mat,9cc80c5534470dcdf2b37ef88eca547d20618a7a32be2c0f78bb10a382716f73,5,Train_Passing,37888,38912,train
train_007593,Train_Passing/Train_Passing191.mat,Train_Passing191.mat,9cc80c5534470dcdf2b37ef88eca547d20618a7a32be2c0f78bb10a382716f73,5,Train_Passing,43008,44032,train
train_007594,Train_Passing/Train_Passing191.mat,Train_Passing191.mat,9cc80c5534470dcdf2b37ef88eca547d20618a7a32be2c0f78bb10a382716f73,5,Train_Passing,141312,142336,train
train_007595,Train_Passing/Train_Passing538.mat,Train_Passing538.mat,ae9b867def30962063af7afdc3b8fa3db75285f6be1b8ca203849f337376ead2,5,Train_Passing,56320,57344,train
train_007596,Train_Passing/Train_Passing538.mat,Train_Passing538.mat,ae9b867def30962063af7afdc3b8fa3db75285f6be1b8ca203849f337376ead2,5,Train_Passing,69632,70656,train
train_007597,Train_Passing/Train_Passing538.mat,Train_Passing538.mat,ae9b867def30962063af7afdc3b8fa3db75285f6be1b8ca203849f337376ead2,5,Train_Passing,97280,98304,train
train_007598,Train_Passing/Train_Passing513.mat,Train_Passing513.mat,763ad5ba38038b6347f70e1fc21f1aa5467864a9d706f2a1ddb6c401f953e2e5,5,Train_Passing,26112,27136,train
train_007599,Train_Passing/Train_Passing513.mat,Train_Passing513.mat,763ad5ba38038b6347f70e1fc21f1aa5467864a9d706f2a1ddb6c401f953e2e5,5,Train_Passing,34816,35840,train
train_007600,Train_Passing/Train_Passing513.mat,Train_Passing513.mat,763ad5ba38038b6347f70e1fc21f1aa5467864a9d706f2a1ddb6c401f953e2e5,5,Train_Passing,64000,65024,train
train_007601,Train_Passing/Train_Passing513.mat,Train_Passing513.mat,763ad5ba38038b6347f70e1fc21f1aa5467864a9d706f2a1ddb6c401f953e2e5,5,Train_Passing,89088,90112,train
train_007602,Train_Passing/Train_Passing513.mat,Train_Passing513.mat,763ad5ba38038b6347f70e1fc21f1aa5467864a9d706f2a1ddb6c401f953e2e5,5,Train_Passing,101376,102400,train
train_007603,Train_Passing/Train_Passing513.mat,Train_Passing513.mat,763ad5ba38038b6347f70e1fc21f1aa5467864a9d706f2a1ddb6c401f953e2e5,5,Train_Passing,102400,103424,train
train_007604,Train_Passing/Train_Passing513.mat,Train_Passing513.mat,763ad5ba38038b6347f70e1fc21f1aa5467864a9d706f2a1ddb6c401f953e2e5,5,Train_Passing,115200,116224,train
train_007605,Train_Passing/Train_Passing312.mat,Train_Passing312.mat,a3fb77f299c34617a32b4ba44cfcf7464c8a0972ad7f2dc69ab53c712189233a,5,Train_Passing,23040,24064,train
train_007606,Train_Passing/Train_Passing312.mat,Train_Passing312.mat,a3fb77f299c34617a32b4ba44cfcf7464c8a0972ad7f2dc69ab53c712189233a,5,Train_Passing,35328,36352,train
train_007607,Train_Passing/Train_Passing312.mat,Train_Passing312.mat,a3fb77f299c34617a32b4ba44cfcf7464c8a0972ad7f2dc69ab53c712189233a,5,Train_Passing,37888,38912,train
train_007608,Train_Passing/Train_Passing312.mat,Train_Passing312.mat,a3fb77f299c34617a32b4ba44cfcf7464c8a0972ad7f2dc69ab53c712189233a,5,Train_Passing,60928,61952,train
train_007609,Train_Passing/Train_Passing312.mat,Train_Passing312.mat,a3fb77f299c34617a32b4ba44cfcf7464c8a0972ad7f2dc69ab53c712189233a,5,Train_Passing,150528,151552,train
train_007610,Train_Passing/Train_Passing76.mat,Train_Passing76.mat,ed75630618f70e0b83768033bf46033563019a1e1b679122955f39bf53c11874,5,Train_Passing,10752,11776,train
train_007611,Train_Passing/Train_Passing76.mat,Train_Passing76.mat,ed75630618f70e0b83768033bf46033563019a1e1b679122955f39bf53c11874,5,Train_Passing,90112,91136,train
train_007612,Train_Passing/Train_Passing76.mat,Train_Passing76.mat,ed75630618f70e0b83768033bf46033563019a1e1b679122955f39bf53c11874,5,Train_Passing,111104,112128,train
train_007613,Train_Passing/Train_Passing76.mat,Train_Passing76.mat,ed75630618f70e0b83768033bf46033563019a1e1b679122955f39bf53c11874,5,Train_Passing,131584,132608,train
train_007614,Train_Passing/Train_Passing76.mat,Train_Passing76.mat,ed75630618f70e0b83768033bf46033563019a1e1b679122955f39bf53c11874,5,Train_Passing,158720,159744,train
train_007615,Train_Passing/Train_Passing390.mat,Train_Passing390.mat,eab6ec2078318361c08e45d37b3808c2f68ef646f8c6c51c96c55a9831b8ae26,5,Train_Passing,20992,22016,train
train_007616,Train_Passing/Train_Passing390.mat,Train_Passing390.mat,eab6ec2078318361c08e45d37b3808c2f68ef646f8c6c51c96c55a9831b8ae26,5,Train_Passing,23040,24064,train
train_007617,Train_Passing/Train_Passing390.mat,Train_Passing390.mat,eab6ec2078318361c08e45d37b3808c2f68ef646f8c6c51c96c55a9831b8ae26,5,Train_Passing,55296,56320,train
train_007618,Train_Passing/Train_Passing48.mat,Train_Passing48.mat,f0ba1aca3fa326adfdcc071871a2a001cdd7ff2ca7073dda7283ea04149c3ff7,5,Train_Passing,14848,15872,train
train_007619,Train_Passing/Train_Passing48.mat,Train_Passing48.mat,f0ba1aca3fa326adfdcc071871a2a001cdd7ff2ca7073dda7283ea04149c3ff7,5,Train_Passing,20480,21504,train
train_007620,Train_Passing/Train_Passing48.mat,Train_Passing48.mat,f0ba1aca3fa326adfdcc071871a2a001cdd7ff2ca7073dda7283ea04149c3ff7,5,Train_Passing,28160,29184,train
